JR横浜線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%A8%AA%E6%B5%9C%E7%B7%9A
JR根岸線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%A0%B9%E5%B2%B8%E7%B7%9A
JR横須賀線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%A8%AA%E9%A0%88%E8%B3%80%E7%B7%9A
JR相模線,https://ekimemo.wiki.fc2.com/wiki/JR%E7%9B%B8%E6%A8%A1%E7%B7%9A
JR中央本線(東京～塩尻),https://ekimemo.wiki.fc2.com/wiki/JR%E4%B8%AD%E5%A4%AE%E6%9C%AC%E7%B7%9A%28%E6%9D%B1%E4%BA%AC%EF%BD%9E%E5%A1%A9%E5%B0%BB%29
JR中央線(快速),https://ekimemo.wiki.fc2.com/wiki/JR%E4%B8%AD%E5%A4%AE%E7%B7%9A%28%E5%BF%AB%E9%80%9F%29
JR中央・総武線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%B8%AD%E5%A4%AE%E3%83%BB%E7%B7%8F%E6%AD%A6%E7%B7%9A
JR総武本線,https://ekimemo.wiki.fc2.com/wiki/JR%E7%B7%8F%E6%AD%A6%E6%9C%AC%E7%B7%9A
JR青梅線,https://ekimemo.wiki.fc2.com/wiki/JR%E9%9D%92%E6%A2%85%E7%B7%9A
JR五日市線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%BA%94%E6%97%A5%E5%B8%82%E7%B7%9A
JR八高線(八王子～高麗川),https://ekimemo.wiki.fc2.com/wiki/JR%E5%85%AB%E9%AB%98%E7%B7%9A%28%E5%85%AB%E7%8E%8B%E5%AD%90%EF%BD%9E%E9%AB%98%E9%BA%97%E5%B7%9D%29
JR八高線(高麗川～高崎),https://ekimemo.wiki.fc2.com/wiki/JR%E5%85%AB%E9%AB%98%E7%B7%9A%28%E9%AB%98%E9%BA%97%E5%B7%9D%EF%BD%9E%E9%AB%98%E5%B4%8E%29
JR東北本線(宇都宮線),https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E5%8C%97%E6%9C%AC%E7%B7%9A%28%E5%AE%87%E9%83%BD%E5%AE%AE%E7%B7%9A%29
JR常磐線(上野～取手),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B8%B8%E7%A3%90%E7%B7%9A%28%E4%B8%8A%E9%87%8E%EF%BD%9E%E5%8F%96%E6%89%8B%29
JR埼京線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%9F%BC%E4%BA%AC%E7%B7%9A
JR川越線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%B7%9D%E8%B6%8A%E7%B7%9A
JR高崎線,https://ekimemo.wiki.fc2.com/wiki/JR%E9%AB%98%E5%B4%8E%E7%B7%9A
JR外房線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%A4%96%E6%88%BF%E7%B7%9A
JR内房線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%86%85%E6%88%BF%E7%B7%9A
JR京葉線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%BA%AC%E8%91%89%E7%B7%9A
JR成田線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%88%90%E7%94%B0%E7%B7%9A
JR成田エクスプレス,https://ekimemo.wiki.fc2.com/wiki/JR%E6%88%90%E7%94%B0%E3%82%A8%E3%82%AF%E3%82%B9%E3%83%97%E3%83%AC%E3%82%B9
JR鹿島線,https://ekimemo.wiki.fc2.com/wiki/JR%E9%B9%BF%E5%B3%B6%E7%B7%9A
JR久留里線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%B9%85%E7%95%99%E9%87%8C%E7%B7%9A
JR東金線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E9%87%91%E7%B7%9A
JR京浜東北線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%BA%AC%E6%B5%9C%E6%9D%B1%E5%8C%97%E7%B7%9A
JR湘南新宿ライン,https://ekimemo.wiki.fc2.com/wiki/JR%E6%B9%98%E5%8D%97%E6%96%B0%E5%AE%BF%E3%83%A9%E3%82%A4%E3%83%B3
JR烏山線,https://ekimemo.wiki.fc2.com/wiki/JR%E7%83%8F%E5%B1%B1%E7%B7%9A
JR吾妻線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%90%BE%E5%A6%BB%E7%B7%9A
JR信越本線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%BF%A1%E8%B6%8A%E6%9C%AC%E7%B7%9A
JR水郡線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%B0%B4%E9%83%A1%E7%B7%9A
JR水戸線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%B0%B4%E6%88%B8%E7%B7%9A
JR日光線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%97%A5%E5%85%89%E7%B7%9A
